qc_timestamp,sample_time_sec,context,window_duration_sec,sample_count,estimated_sample_rate_hz,missing_packets,packet_loss_rate_pct,duplicate_packets_total,channel_0_saturation_rate_pct,channel_1_saturation_rate_pct,signal_alive,status,messages,channel_0_rms_counts,channel_0_constant_value,channel_0_near_zero_rms,channel_0_longest_unchanged_sec,channel_0_invalid_flatline,channel_1_rms_counts,channel_1_constant_value,channel_1_near_zero_rms,channel_1_longest_unchanged_sec,channel_1_invalid_flatline
1789747556.3552306,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 2.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747558.3562462,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 4.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747560.3703196,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 6.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747562.3851836,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 8.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747564.3931186,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 10.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747566.4052815,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 12.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747568.4071612,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 14.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747570.408429,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 16.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747572.412113,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 18.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747574.4130156,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 20.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747576.4266188,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 22.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747578.4382708,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 24.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747580.4507902,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 26.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747582.452342,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 28.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747584.4553337,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 30.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747586.4575388,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 32.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747588.4668293,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 34.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747590.4726284,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 36.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747592.4750514,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 38.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747594.4872696,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 40.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747596.4897146,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 42.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747598.5062938,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 44.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747600.518946,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 46.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747602.5260596,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 48.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747604.5397966,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 50.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747606.5441291,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 52.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747608.5568488,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 54.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789747610.5717905,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 56.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
