qc_timestamp,sample_time_sec,context,window_duration_sec,sample_count,estimated_sample_rate_hz,missing_packets,packet_loss_rate_pct,duplicate_packets_total,channel_0_saturation_rate_pct,channel_1_saturation_rate_pct,signal_alive,status,messages,channel_0_rms_counts,channel_0_constant_value,channel_0_near_zero_rms,channel_0_longest_unchanged_sec,channel_0_invalid_flatline,channel_1_rms_counts,channel_1_constant_value,channel_1_near_zero_rms,channel_1_longest_unchanged_sec,channel_1_invalid_flatline
1789378086.7146757,0.0,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378088.7146757,0.0,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378090.7146757,0.0,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378092.7146757,0.0,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378094.7146757,0.516,runtime,0.4529998302459717,130,286.975825,0,0.0,0,0.0,0.0,True,waiting,等待至少2秒EEG数据。,850.7899332924173,False,False,0.0,False,765.7328718331983,False,False,0.0,False
1789378096.6996756,2.516,runtime,2.4689998626708984,630,255.164048,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,2596.472947704879,False,False,0.0,False,2222.1858606940104,False,False,0.004,False
1789378098.7146757,4.516,runtime,4.483999967575073,1130,252.007138,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,3359.9027888959704,False,False,0.0,False,4082.2562138600165,False,False,0.004,False
1789378100.7146757,6.496,runtime,6.437999963760376,1625,252.407581,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,3543.785781375865,False,False,0.0,False,4237.303756178061,False,False,0.004,False
1789378102.6996756,8.516,baseline,1.2189998626708984,310,254.306838,0,0.0,0,0.0,0.0,True,waiting,等待至少2秒EEG数据。,1230.2945845893687,False,False,0.0,False,556.3699816795006,False,False,0.004,False
1789378104.6996756,10.456,baseline,3.2189998626708984,795,246.97112,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,1500.2259410495521,False,False,0.0,False,632.9940849707261,False,False,0.004,False
1789378106.6996756,12.496,baseline,5.218999862670898,1305,250.047908,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,1466.8097452128447,False,False,0.004,False,967.8671751015422,False,False,0.004,False
1789378108.6996756,14.496,baseline,7.202999830245972,1805,250.590038,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,1873.8417495283475,False,False,0.004,False,2317.793631986392,False,False,0.004,False
1789378110.7146757,16.516,baseline,9.202999830245972,2310,251.005112,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,2363.5659349003313,False,False,0.004,False,2753.266128610151,False,False,0.004,False
1789378112.7146757,18.516,baseline,11.233999967575073,2810,250.133524,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,2808.4235298427893,False,False,0.004,False,3066.6670203060994,False,False,0.004,False
1789378114.7306757,20.496,baseline,13.25,3305,249.433962,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,2883.0119710450376,False,False,0.004,False,3427.32210962657,False,False,0.004,False
1789378116.7306757,22.536,baseline,15.25,3815,250.163934,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,2859.696720378396,False,False,0.004,False,3283.2114724387375,False,False,0.004,False
1789378118.7306757,24.536,baseline,17.233999967575073,4315,250.377162,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,2783.2453407260064,False,False,0.004,False,3184.6762714506276,False,False,0.004,False
1789378120.7466755,26.536,baseline,19.233999967575073,4815,250.337944,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,2897.7912855187237,False,False,0.004,False,3302.1657492106815,False,False,0.004,False
1789378122.7466755,28.556,baseline,21.265999794006348,5320,250.164584,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,3202.6441690135407,False,False,0.004,False,5287.8937714371,False,False,0.004,False
1789378124.7466755,30.536,baseline,23.25,5815,250.107527,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,3895.2620103365575,False,False,0.004,False,7002.898707220383,False,False,0.004,False
1789378126.7466755,32.536,baseline,25.25,6315,250.09901,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,4426.385083226432,False,False,0.004,False,7620.848353491122,False,False,0.004,False
1789378128.7466755,34.556,baseline,27.25,6820,250.275229,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,5146.790165781061,False,False,0.004,False,7785.744860241631,False,False,0.004,False
1789378130.7466755,36.536,baseline,29.233999967575073,7315,250.222344,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,5888.489451541521,False,False,0.004,False,7903.452925971021,False,False,0.004,False
1789378132.7466755,38.556,baseline,31.25,7820,250.24,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,6503.408581267694,False,False,0.004,False,7986.751954960568,False,False,0.004,False
1789378134.7466755,40.476,runtime,9.922000169754028,2485,250.453533,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,3492.356211121963,False,False,0.004,False,2008.2267434940454,False,False,0.004,False
1789378136.7466755,42.556,runtime,10.0,2505,250.5,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,5484.179082973241,False,False,0.004,False,1889.3176542839083,False,False,0.004,False
1789378138.7616756,44.536,runtime,9.937000036239624,2490,250.578645,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,5521.62939602575,False,False,0.004,False,1947.6733701889736,False,False,0.004,False
1789378140.7466755,46.556,runtime,10.0,2505,250.5,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,5409.21044532488,False,False,0.004,False,2213.161522791096,False,False,0.004,False
1789378142.7466755,48.556,runtime,10.0,2500,250.0,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,5391.043483958927,False,False,0.004,False,2400.295080073648,False,False,0.004,False
1789378144.7466755,50.556,runtime,10.0,2520,252.0,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,4793.697621121997,False,False,0.004,False,3173.1549858913722,False,False,0.004,False
1789378146.7466755,52.576,runtime,10.0,2510,251.0,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,2737.006513060543,False,False,0.004,False,3510.1573855645206,False,False,0.004,False
1789378148.7466755,54.516,runtime,9.92199993133545,2495,251.461401,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,4650.161655560142,False,False,0.004,False,3608.3919856939815,False,False,0.004,False
1789378150.7616756,56.576,runtime,10.0,2505,250.5,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,5620.223964628514,False,False,0.004,False,5340.956563786562,False,False,0.004,False
1789378152.7616756,58.536,runtime,10.0,2495,249.5,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,6083.408086318227,False,False,0.004,False,6904.938765826179,False,False,0.004,False
1789378154.7776756,60.436,runtime,9.921000003814697,2460,247.958875,0,0.0,0,0.0,0.0,True,good,当前采集指标正常。,7920.906988616733,False,False,0.004,False,5649.026901258439,False,False,0.004,False
1789378156.7776756,60.436,runtime,7.937000036239624,1965,247.574649,0,0.0,0,0.0,0.0,False,bad,EEG数据流未持续到达，请检查设备连接。,8040.231167079432,False,False,0.004,False,5601.9352399061845,False,False,0.004,False
1789378158.7936757,60.436,runtime,5.921000003814697,1465,247.424421,0,0.0,0,0.0,0.0,False,bad,EEG数据流未持续到达，请检查设备连接。,9005.44173239345,False,False,0.004,False,3870.79088971741,False,False,0.004,False
1789378160.7936757,60.436,runtime,3.9210000038146973,965,246.110686,0,0.0,0,0.0,0.0,False,bad,EEG数据流未持续到达，请检查设备连接。,6932.629570059761,False,False,0.0,False,1340.6699350655197,False,False,0.004,False
1789378162.8086755,60.436,runtime,1.9060001373291016,470,246.589699,0,0.0,0,0.0,0.0,False,bad,EEG数据流未持续到达，请检查设备连接。,3237.6673310132633,False,False,0.0,False,1431.8289457007397,False,False,0.004,False
1789378164.8086755,60.436,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378166.8086755,60.436,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378168.8086755,60.436,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378170.8246756,60.436,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378172.8396757,60.436,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378174.8396757,60.436,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378176.8556757,60.436,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378178.8556757,60.436,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
1789378180.8556757,60.436,runtime,0.0,0,,0,,0,,,False,bad,EEG数据流未持续到达，请检查设备连接。,,,,0.0,False,,,,0.0,False
