qc_timestamp,sample_time_sec,context,window_duration_sec,sample_count,missing_packets,packet_loss_rate_pct,channel_0_saturation_rate_pct,channel_1_saturation_rate_pct,channel_0_rms_uv,channel_1_rms_uv,channel_0_dc_offset_counts,channel_1_dc_offset_counts,channel_0_peak_abs_counts,channel_1_peak_abs_counts,channel_0_high_frequency_ratio_pct,channel_1_high_frequency_ratio_pct,signal_alive,status,messages,channel_0_rms_counts,channel_0_constant_value,channel_0_near_zero_rms,channel_0_longest_unchanged_sec,channel_0_invalid_flatline,channel_1_rms_counts,channel_1_constant_value,channel_1_near_zero_rms,channel_1_longest_unchanged_sec,channel_1_invalid_flatline
1789890399.7393374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 3.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890401.7543375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 5.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890403.7393374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 7.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890405.7543375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 9.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890407.7703376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 11.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890409.7703376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 13.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890411.7703376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 15.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890413.7703376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 17.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890415.7863376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 19.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890417.8013375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 21.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890419.8013375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 23.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890421.8173375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 25.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890423.8173375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 27.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890425.8173375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 29.2 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890427.8323376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 31.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890429.8483374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 33.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890431.8643374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 35.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890433.8793375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 37.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890435.8953376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 39.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890437.8953376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 41.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890439.8953376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 43.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890441.8953376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 45.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890443.8953376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 47.3 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890445.9263375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 49.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890447.9263375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 51.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890449.9263375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 53.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890451.9263375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 55.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890453.9423375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 57.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890455.9573376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 59.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890457.9573376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 61.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890459.9733374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 63.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890461.9733374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 65.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890463.9733374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 67.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890465.9733374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 69.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890467.9893374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 71.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890470.0043375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 73.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890472.0203376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 75.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890474.0203376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 77.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890476.0203376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 79.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890478.0363376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 81.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890480.0513375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 83.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890482.0673375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 85.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890484.0673375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 87.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890486.0823376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 89.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890488.0823376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 91.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890490.0983374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 93.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890492.0983374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 95.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890494.0983374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 97.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890496.1143374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 99.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890498.1143374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 101.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890500.1143374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 103.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890502.1293375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 105.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890504.1453376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 107.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890506.1453376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 109.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890508.1453376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 111.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890510.1453376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 113.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890512.1453376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 115.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890514.1613376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 117.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890516.1763375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 119.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890518.1923375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 121.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890520.1923375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 123.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890522.1923375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 125.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890524.1923375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 127.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890526.1923375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 129.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890528.2073376,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 131.6 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890530.2233374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 133.7 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890532.2393374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 135.7 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890534.2393374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 137.7 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890536.2393374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 139.7 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890538.2393374,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 141.7 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890540.2543375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 143.7 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890542.2543375,0.0,runtime,0.0,0,0,,,,,,,,,,,,False,bad,已连续 145.7 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890544.2393374,0.864,runtime,0.7819998264312744,217,0,0.0,0.0,0.0,3767.160982812419,3694.8375554015824,-583014.3594470046,-235359.12903225806,838490.0,487730.0,,,True,waiting,等待至少2秒EEG数据。,156700.60867338112,False,False,0.0,False,153692.20920536522,False,False,0.0,False
1789890546.2393374,2.844,runtime,2.7659997940063477,712,0,0.0,0.0,0.0,4604.33564632222,4473.305928740681,-540702.9382022471,-202942.43539325843,933621.0,585699.0,0.01501808061241119,0.016314469195670932,True,good,当前QC指标正常。,191524.12164148915,False,False,0.0,False,186073.7475818174,False,False,0.0,False
1789890548.2863376,4.864,runtime,4.781999826431274,1217,0,0.0,0.0,0.0,4386.1956471754465,4215.353130759774,-501687.0123253903,-169949.21774856205,933621.0,585699.0,0.014504644214401527,0.014159682289510882,True,good,当前QC指标正常。,182450.2671398451,False,False,0.0,False,175343.8210835787,False,False,0.0,False
1789890550.2863376,6.904,baseline,1.9690001010894775,500,0,0.0,0.0,0.0,2341.673080896876,3782.465651511555,-391696.202,12047.006,612641.0,394729.0,0.015109909728218497,0.009866872658820981,True,good,当前QC指标正常。,97405.3401924617,False,False,0.0,False,157337.22890586947,False,False,0.0,False
1789890552.3013375,8.864,baseline,3.937000036239624,990,0,0.0,0.0,0.0,2239.521569764559,3685.8773700010875,-387938.0878787879,82659.66161616161,612641.0,421979.0,0.01625524332233376,0.010747901226184972,True,good,当前QC指标正常。,93156.19765664436,False,False,0.0,False,153319.49709869127,False,False,0.0,False
1789890554.3013375,10.844,baseline,5.983999967575073,1485,0,0.0,0.0,0.0,2263.2300617453425,6423.760356475424,-372510.2478114478,228912.8781144781,612641.0,800165.0,0.004707365817617192,0.005284295958106019,True,good,当前QC指标正常。,94142.3872941637,False,False,0.0,False,267205.7717799306,False,False,0.0,False
1789890556.2863376,12.884,baseline,7.9690001010894775,1995,0,0.0,0.0,0.0,2172.060720952094,7855.236885163533,-365323.24761904764,362465.06315789477,612641.0,894228.0,0.005852673692754295,0.0076519097107738965,True,good,当前QC指标正常。,90350.06430615394,False,False,0.0,False,326750.1460104213,False,False,0.0,False
1789890558.3013375,14.884,baseline,9.937000036239624,2495,0,0.0,0.0,0.0,2110.13679866378,8507.305725952408,-360657.77074148296,460647.5326653307,612641.0,1068530.0,0.010189387929708672,0.012494540571507165,True,good,当前QC指标正常。,87774.24756821946,False,False,0.0,False,353873.9096920783,False,False,0.0,False
1789890560.3173375,15.424,baseline,11.29699993133545,2630,0,0.0,0.0,0.0,2097.8040455664195,8586.06156447081,-360762.9486692015,482034.6505703422,612641.0,1068530.0,0.0032785180929672305,0.004175660475171374,True,good,当前QC指标正常。,87261.2485416867,False,False,0.0,False,357149.87477260496,False,False,0.0,False
1789890562.3323376,15.424,baseline,11.29699993133545,2630,0,0.0,0.0,0.0,2097.8040455664195,8586.06156447081,-360762.9486692015,482034.6505703422,612641.0,1068530.0,0.0032785180929672305,0.004175660475171374,False,bad,已连续 2.7 秒没有EEG，请立即重新连接耳机。,87261.2485416867,False,False,0.0,False,357149.87477260496,False,False,0.0,False
1789890564.3483374,15.424,baseline,11.29699993133545,2630,0,0.0,0.0,0.0,2097.8040455664195,8586.06156447081,-360762.9486692015,482034.6505703422,612641.0,1068530.0,0.0032785180929672305,0.004175660475171374,False,bad,已连续 4.7 秒没有EEG，请立即重新连接耳机。,87261.2485416867,False,False,0.0,False,357149.87477260496,False,False,0.0,False
1789890566.3643374,15.424,baseline,11.29699993133545,2630,0,0.0,0.0,0.0,2097.8040455664195,8586.06156447081,-360762.9486692015,482034.6505703422,612641.0,1068530.0,0.0032785180929672305,0.004175660475171374,False,bad,已连续 6.8 秒没有EEG，请立即重新连接耳机。,87261.2485416867,False,False,0.0,False,357149.87477260496,False,False,0.0,False
1789890568.3793375,15.424,baseline,11.29699993133545,2630,0,0.0,0.0,0.0,2097.8040455664195,8586.06156447081,-360762.9486692015,482034.6505703422,612641.0,1068530.0,0.0032785180929672305,0.004175660475171374,False,bad,已连续 8.8 秒没有EEG，请立即重新连接耳机。,87261.2485416867,False,False,0.0,False,357149.87477260496,False,False,0.0,False
1789890570.3793375,15.424,baseline,11.29699993133545,2630,0,0.0,0.0,0.0,2097.8040455664195,8586.06156447081,-360762.9486692015,482034.6505703422,612641.0,1068530.0,0.0032785180929672305,0.004175660475171374,False,bad,已连续 10.8 秒没有EEG，请立即重新连接耳机。,87261.2485416867,False,False,0.0,False,357149.87477260496,False,False,0.0,False
1789890572.3793375,15.424,baseline,11.29699993133545,2630,0,0.0,0.0,0.0,2097.8040455664195,8586.06156447081,-360762.9486692015,482034.6505703422,612641.0,1068530.0,0.0032785180929672305,0.004175660475171374,False,bad,已连续 12.8 秒没有EEG，请立即重新连接耳机。,87261.2485416867,False,False,0.0,False,357149.87477260496,False,False,0.0,False
1789890574.3793375,16.412,baseline,26.062000036239624,2877,0,0.0,0.0,0.0,2140.620459008642,8237.375754648718,-370116.0980187695,473561.94334376085,612641.0,1068530.0,0.006005044022225387,0.008517948922694838,True,good,当前QC指标正常。,89042.2603110851,False,False,0.0,False,342645.7750316639,False,False,0.0,False
1789890576.3793375,16.692,baseline,26.344000101089478,2947,0,0.0,0.0,0.0,2142.2235313680353,8148.7542759271855,-372312.19545300305,470976.2141160502,612641.0,1068530.0,0.006527930910743553,0.010790872920002928,True,good,当前QC指标正常。,89108.94246658908,False,False,0.0,False,338959.4341185576,False,False,0.0,False
1789890578.3953376,16.692,baseline,0.0,0,0,,,,,,,,,,,,False,bad,已连续 3.7 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890580.4113376,16.692,baseline,0.0,0,0,,,,,,,,,,,,False,bad,已连续 5.8 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890582.4113376,16.692,baseline,0.0,0,0,,,,,,,,,,,,False,bad,已连续 7.8 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890584.4263375,16.692,baseline,0.0,0,0,,,,,,,,,,,,False,bad,已连续 9.8 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890586.4423375,16.692,baseline,0.0,0,0,,,,,,,,,,,,False,bad,已连续 11.8 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890588.4573376,16.692,baseline,0.0,0,0,,,,,,,,,,,,False,bad,已连续 13.8 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890590.4733374,16.692,baseline,0.0,0,0,,,,,,,,,,,,False,bad,已连续 15.8 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1789890592.4733374,17.672,baseline,0.9369997978210449,245,0,0.0,0.0,0.0,171.56843707788292,214.2119557340975,-309744.9673469388,382556.6040816326,321626.0,404031.0,,,True,waiting,等待至少2秒EEG数据。,7136.641795215695,False,False,0.0,False,8910.461751381938,False,False,0.0,False
1789890594.4893374,19.612,baseline,2.9529998302459717,715,15,2.054794520547945,0.0,0.0,219.0044320509076,372.392067075868,-304194.75664335664,378652.8195804196,321626.0,409261.0,0.1604415977287219,0.16353915828622081,True,warning,丢包率 2.05% 偏高。,9109.811861271919,False,False,0.0,False,15490.196421699546,False,False,0.0,False
1789890596.5043375,21.692,baseline,4.936999797821045,1235,15,1.2,0.0,0.0,241.84821843313424,1142.0482366010986,-299701.42510121455,343767.2259109312,321626.0,409261.0,0.8903022339422261,0.8830032695975978,True,warning,丢包率 1.20% 偏高。,10060.03279603728,False,False,0.0,False,47505.17820349404,False,False,0.0,False
1789890598.4893374,23.272,baseline,6.952999830245972,1630,15,0.911854103343465,0.0,0.0,249.63107629459222,1118.7715546282245,-297217.0785276074,332107.95030674845,321626.0,409261.0,0.9775203677622537,0.9572284490148018,True,good,当前QC指标正常。,10383.772229969934,False,False,0.0,False,46536.95033914537,False,False,0.004,False
1789890600.4893374,25.092,baseline,0.9369997978210449,180,125,40.98360655737705,0.0,0.0,169.04669848911317,177.58074620600533,-289647.9555555555,306517.3388888889,299506.0,326535.0,,,True,bad,等待至少2秒EEG数据。; 丢包率 40.98% 过高，请检查蓝牙距离、供电和连接。,7031.74636505535,False,False,0.0,False,7386.732647241335,False,False,0.0,False
1789890602.4893374,27.672,baseline,2.9529998302459717,745,205,21.578947368421055,0.0,0.0,182.43137601365063,615.8892293507661,-285084.3302013423,280940.53825503355,299506.0,326535.0,1.0638781651988378,1.0555432127957685,True,bad,丢包率 21.58% 过高，请检查蓝牙距离、供电和连接。,7588.501737220548,False,False,0.0,False,25618.819465101224,False,False,0.0,False
1789890604.4893374,29.672,baseline,4.952999830245972,1245,205,14.13793103448276,0.0,0.0,189.65104176188615,932.1999713818229,-282883.8634538153,254348.55823293174,299506.0,326535.0,1.210964716432497,1.210431922175383,True,bad,丢包率 14.14% 过高，请检查蓝牙距离、供电和连接。,7888.814365836238,False,False,0.0,False,38776.23058513021,False,False,0.0,False
1789890606.4893374,31.632,baseline,6.952999830245972,1735,205,10.56701030927835,0.0,0.0,190.89669126008366,929.1625472890157,-281677.97463976947,241842.86801152737,299506.0,326535.0,1.3137754597660078,1.3333405398507066,True,bad,丢包率 10.57% 过高，请检查蓝牙距离、供电和连接。,7940.628991081036,False,False,0.0,False,38649.884457021086,False,False,0.0,False
1789890608.5043375,33.692,baseline,8.936999797821045,2250,205,8.350305498981669,0.0,0.0,195.97019956825173,836.0290733916431,-280332.0173333333,239809.67733333333,299506.0,326535.0,1.433503673946753,1.4638643417848114,True,bad,丢包率 8.35% 过高，请检查蓝牙距离、供电和连接。,8151.669040504636,False,False,0.0,False,34775.86046012533,False,False,0.0,False
1789890610.4893374,35.712,baseline,10.952999830245972,2755,205,6.925675675675675,0.0,0.0,207.81491475728532,762.0436745681797,-278790.81996370235,240997.7996370236,299506.0,326535.0,1.5254740808526486,1.5615891720571624,True,bad,丢包率 6.93% 过高，请检查蓝牙距离、供电和连接。,8644.367411546571,False,False,0.0,False,31698.328843750318,False,False,0.0,False
1789890612.4893374,37.692,baseline,12.936999797821045,3250,205,5.933429811866859,0.0,0.0,326.84839571152406,763.0343729203031,-281644.396,237275.48892307692,331301.0,326535.0,1.55649539032632,1.5845829979405461,True,bad,丢包率 5.93% 过高，请检查蓝牙距离、供电和连接。,13595.74034281833,False,False,0.0,False,31739.538400628237,False,False,0.0,False
1789890614.5043375,39.712,baseline,14.967999935150146,3755,205,5.1767676767676765,0.0,0.0,399.4427526363649,754.3691287343374,-285211.0007989348,233336.07669773634,342909.0,326535.0,0.8845573614795935,0.889095934601206,True,bad,丢包率 5.18% 过高，请检查蓝牙距离、供电和连接。,16615.409522945232,False,False,0.0,False,31379.094808108704,False,False,0.0,False
1789890616.4893374,41.692,baseline,16.95299983024597,4250,205,4.601571268237935,0.0,0.0,397.20841077412393,724.4634371376046,-286908.5468235294,231301.1105882353,342909.0,326535.0,1.4898521794666453,1.4755788210301348,True,warning,丢包率 4.60% 偏高。,16522.468782850767,False,False,0.0,False,30135.123526449304,False,False,0.0,False
1789890618.4893374,43.692,baseline,18.95299983024597,4750,205,4.137235116044399,0.0,0.0,384.86360845629724,714.376884913143,-287700.0825263158,228580.06610526316,342909.0,326535.0,1.4701175641534225,1.436212629651712,True,warning,丢包率 4.14% 偏高。,16008.968551248818,False,False,0.0,False,29715.558533023144,False,False,0.0,False
1789890620.4893374,45.692,baseline,20.95299983024597,5250,205,3.758020164986251,0.0,0.0,375.3159218232606,700.2600405182643,-288456.52266666666,226628.9457142857,342909.0,326535.0,1.4783151315301077,1.437031859917238,True,warning,丢包率 3.76% 偏高。,15611.818465641756,False,False,0.0,False,29128.347601683174,False,False,0.0,False
1789890622.4893374,47.592,baseline,22.95299983024597,5725,205,3.456998313659359,0.0,0.0,371.7283562332212,677.3800455913457,-289436.34777292574,227328.40698689956,342909.0,326535.0,1.5030261446423991,1.465068853361398,True,warning,丢包率 3.46% 偏高。,15462.588391806372,False,False,0.0,False,28176.620519179953,False,False,0.0,False
1789890624.5043375,49.692,baseline,24.936999797821045,6250,205,3.1758326878388843,0.0,0.0,368.1803607463945,693.4938528673907,-290428.64112,230268.37104,342909.0,326535.0,1.5396552268485784,1.5083737797542904,True,warning,丢包率 3.18% 偏高。,15315.004294685821,False,False,0.0,False,28846.898062327764,False,False,0.0,False
1789890626.4893374,51.692,baseline,26.95299983024597,6750,205,2.9475197699496762,0.0,0.0,362.3843998593467,672.1659839350743,-291109.5954074074,229596.70592592593,342909.0,326535.0,1.5793234676143526,1.5576853981991334,True,warning,丢包率 2.95% 偏高。,15073.912766346233,False,False,0.0,False,27959.733946260443,False,False,0.0,False
1789890628.5043375,53.712,baseline,28.967999935150146,7255,205,2.7479892761394105,0.0,0.0,360.2776155813508,667.9152324001201,-291928.31757408683,227899.3094417643,342909.0,326535.0,1.6180682490538576,1.611405027736295,True,warning,丢包率 2.75% 偏高。,14986.277971812182,False,False,0.0,False,27782.917676426026,False,False,0.0,False
1789890630.5203376,55.712,baseline,30.983999967575073,7755,205,2.5753768844221105,0.0,0.0,363.7849949378184,685.2768553483806,-292946.44706640876,225462.39381044486,342909.0,326535.0,1.654936667348371,1.6568961159690223,True,warning,丢包率 2.58% 偏高。,15132.172581178362,False,False,0.0,False,28505.09995001687,False,False,0.004,False
1789890632.5363376,57.712,runtime,9.967999935150146,2510,0,0.0,0.0,0.0,213.05143220364607,716.6563634595793,-304620.13306772907,212558.27410358566,322500.0,283598.0,1.7501344561417467,1.8219350024059666,True,good,当前QC指标正常。,8862.188066123668,False,False,0.0,False,29810.376799965863,False,False,0.004,False
1789890634.5363376,59.732,runtime,10.0,2500,0,0.0,0.0,0.0,251.3991050607518,383.1324366816989,-307917.988,198198.1872,333960.0,243753.0,1.8107762014685784,1.8811010877967087,True,good,当前QC指标正常。,10457.31599013131,False,False,0.0,False,15936.957911927739,False,False,0.004,False
1789890636.5363376,61.692,runtime,9.952999830245972,2490,0,0.0,0.0,0.0,253.95770290146214,290.70477063392764,-312156.6574297189,190202.1168674699,333960.0,224362.0,1.6832385459758674,1.749059520471227,True,good,当前QC指标正常。,10563.744635155763,False,False,0.0,False,12092.29303192228,False,False,0.004,False
1789890638.5513375,63.732,runtime,9.95300006866455,2505,0,0.0,0.0,0.0,238.42288745790725,247.86378734067085,-315761.2459081836,184426.6866267465,335781.0,209158.0,1.1928244029187791,1.2359548623271663,True,good,当前QC指标正常。,9917.55110991482,False,False,0.0,False,10310.259243388067,False,False,0.004,False
