qc_timestamp,sample_time_sec,context,window_duration_sec,sample_count,estimated_sample_rate_hz,missing_packets,packet_loss_rate_pct,duplicate_packets_total,channel_0_saturation_rate_pct,channel_1_saturation_rate_pct,signal_alive,status,messages,channel_0_rms_counts,channel_0_constant_value,channel_0_near_zero_rms,channel_0_longest_unchanged_sec,channel_0_invalid_flatline,channel_1_rms_counts,channel_1_constant_value,channel_1_near_zero_rms,channel_1_longest_unchanged_sec,channel_1_invalid_flatline
1790004998.0629337,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 2.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1790005000.0789337,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 4.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1790005002.0789337,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 6.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1790005004.0949337,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 8.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1790005006.1099336,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 10.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1790005008.1259336,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 12.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1790005010.1259336,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 14.4 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1790005012.1569338,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 16.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1790005014.1729336,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 18.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
1790005016.1729336,0.0,runtime,0.0,0,,0,,0,,,False,bad,已连续 20.5 秒没有EEG，请立即重新连接耳机。,,,,0.0,False,,,,0.0,False
